"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-04","British Columbia","2016A000259","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064703","11.5.1.1.1.1","576.2","","","","1"
"2021-05","British Columbia","2016A000259","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064703","11.5.1.1.1.1","553.0","","","","1"
"2021-06","British Columbia","2016A000259","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064703","11.5.1.1.1.1","603.8","","","","1"
"2021-07","British Columbia","2016A000259","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064703","11.5.1.1.1.1","597.3","","","","1"
"2021-08","British Columbia","2016A000259","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064703","11.5.1.1.1.1","594.9","","","","1"
"2021-09","British Columbia","2016A000259","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064703","11.5.1.1.1.1","610.4","","","","1"
"2021-10","British Columbia","2016A000259","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064703","11.5.1.1.1.1","582.4","","","","1"
"2021-11","British Columbia","2016A000259","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064703","11.5.1.1.1.1","592.0","","","","1"
"2020-01","British Columbia","2016A000259","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064704","11.6.1.1.1.1","128.4","","","","1"
"2020-02","British Columbia","2016A000259","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064704","11.6.1.1.1.1","141.9","","","","1"
"2020-03","British Columbia","2016A000259","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064704","11.6.1.1.1.1","194.1","","","","1"
